exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
178,15,rectangle,high,medium,0.9930806431170458,0.7626205569444036,0.9918064241103358,0.9068191449486891,0.7272727272727273
178,4,rectangle,high,medium,0.9916068358063788,0.7618571743915332,0.9904528996462408,0.9400433344830389,0.6521739130434783
178,42,rectangle,high,medium,0.9924773607445977,0.6047897603842441,0.9912550659264409,0.9345421097241304,0.7407407407407407
123,214,rectangle,high,medium,0.9917415169209699,0.6938916718701701,0.9889984418525124,0.9039666398602956,0.7083333333333334
178,32,rectangle,high,medium,0.9935789415999766,0.7400335575448507,0.9912919052360165,0.9552284756759303,0.6333333333333333
178,16,rectangle,high,medium,0.9922697722969026,0.7248772045694275,0.9914094272605662,0.9488826307153431,0.6715686274509804
178,17,rectangle,high,medium,0.9929964020230965,0.6992161486288102,0.9926576843136331,0.9352218036169089,0.7161172161172161
178,24,rectangle,high,medium,0.9932095421010684,0.7324387575755338,0.991696826796138,0.9422360440663181,0.5777777777777777
123,206,rectangle,high,medium,0.9933764980854621,0.6559238212150837,0.9918138534741238,0.8881607696912824,0.7290209790209791
178,57,rectangle,high,medium,0.9927591194335867,0.652199257755635,0.9902795871699914,0.8866350584084599,0.7360681114551084
178,51,rectangle,high,medium,0.9936297574779671,0.7221579452806872,0.9923241096332933,0.9348201214641313,0.7071150097465887
178,33,rectangle,high,medium,0.9908386581895134,0.6442978896733966,0.9884525926567153,0.9235425562220324,0.6363636363636365
178,53,rectangle,high,medium,0.9912725342519245,0.6923954301520333,0.988985672358753,0.9251216960725874,0.7777777777777779
178,20,rectangle,high,medium,0.9931653048532105,0.76353906262335,0.9915255178072087,0.9262804843324202,0.6341463414634145
123,151,rectangle,high,medium,0.9942226393778925,0.6523298900680805,0.9938088177860855,0.840937948914424,0.7083333333333334
178,40,rectangle,high,medium,0.9916342646805839,0.7185724427512621,0.9916801917873622,0.9368701872420203,0.7000000000000001
178,66,rectangle,high,medium,0.9927697861058753,0.6775789884258133,0.9914622023764356,0.9350947369324462,0.7391304347826088
178,62,rectangle,high,medium,0.9929808045479223,0.6932973008304038,0.9917354146470302,0.9153060725164959,0.6956521739130435
178,81,rectangle,high,medium,0.9918844942458623,0.6596572262390934,0.9899206965846609,0.9345878091675155,0.6896551724137931
123,168,rectangle,high,medium,0.9922140959698138,0.6289004841925107,0.9897623432047256,0.8907185087128163,0.7391304347826088
178,88,rectangle,high,medium,0.9915591239746931,0.6569001743329821,0.9894628634589013,0.9355374274940202,0.7826086956521738
178,75,rectangle,high,medium,0.9885908938616492,0.7191899649874072,0.9857677753232751,0.932783717197947,0.6399999999999999
178,91,rectangle,high,medium,0.9920108733500326,0.766338192678198,0.9896956770631369,0.9432611094152659,0.5
123,194,rectangle,high,medium,0.9908700815388228,0.6604130036699631,0.9872195634986917,0.8779710541219621,0.6976744186046512
178,105,rectangle,high,medium,0.9925544409675202,0.6344151944535026,0.9898823966644791,0.9379769448894034,0.7407407407407407
178,108,rectangle,high,medium,0.9929413444323686,0.6977764292328117,0.9909295376289188,0.9307482544354478,0.7958333333333333
178,73,rectangle,high,medium,0.991077487686448,0.7443691921230552,0.9869290677985475,0.944833972607389,0.7037037037037037
178,25,rectangle,high,medium,0.9935408975136321,0.7172591258836266,0.992144229106039,0.9459320950856525,0.7391304347826088
178,89,rectangle,high,medium,0.9923797118834183,0.6806742161347168,0.9911327588049494,0.929178613339149,0.5833333333333335
178,115,rectangle,high,medium,0.9931720448681788,0.6792662717344224,0.9918548202395903,0.9439902761664397,0.6153846153846154
178,54,rectangle,high,medium,0.9873566471863424,0.7282294265736169,0.9816221025406712,0.9204655769630351,0.5254237288135594
178,84,rectangle,high,medium,0.9926117997474954,0.6957819647755802,0.9909035153266266,0.9187795832431831,0.7037037037037037
178,112,rectangle,high,medium,0.9930605078130769,0.6686988995496825,0.9917958179977899,0.9360409510821074,0.7
178,125,rectangle,high,medium,0.9903592683223645,0.6647872245095722,0.9890832847816357,0.9420562707835907,0.75
178,61,rectangle,high,medium,0.9938491248596322,0.7149266078247019,0.9938447826910626,0.9280507128129758,0.7113095238095237
178,97,rectangle,high,medium,0.9920695395962321,0.7162854483727392,0.9905227711692639,0.9397956341179962,0.7379862700228833
178,143,rectangle,high,medium,0.9917279861163013,0.6991085941959836,0.9894476897958197,0.9382387754829989,0.5666666666666667
178,121,rectangle,high,medium,0.9933961498295191,0.658322327092274,0.9918957910180697,0.9344285801366522,0.653846153846154
178,120,rectangle,high,medium,0.9908617663160703,0.7643960707665503,0.9881263312487236,0.90937013592916,0.7018518518518518
178,185,rectangle,high,medium,0.9937505446723653,0.6948736375665925,0.9918961278015155,0.9432653538753252,0.6733333333333333
178,145,rectangle,high,medium,0.9924184740970496,0.7350410937656402,0.9915773735970772,0.9489281262103594,0.7717121588089331
178,55,rectangle,high,medium,0.992677420336075,0.7445493644176324,0.9900287320668416,0.9424713185958241,0.5555555555555556
178,83,rectangle,high,medium,0.9917968641673247,0.7467998420685296,0.9893350539394267,0.9322838719826806,0.736842105263158
178,155,rectangle,high,medium,0.9916009138753562,0.7355846035738369,0.9880344323106223,0.955053007197207,0.6978260869565218
178,171,rectangle,high,medium,0.9927658567140579,0.6784764235062353,0.9909811967958084,0.9455140726355944,0.56125
178,117,rectangle,high,medium,0.9915249523832618,0.6876577073022948,0.9888261714747689,0.9465633995371614,0.6363636363636365
178,158,rectangle,high,medium,0.9932621833743949,0.6895705079524712,0.9923711181758778,0.9266219915161265,0.6129032258064516
178,203,rectangle,high,medium,0.9911275526026706,0.6187585546663497,0.988442786868619,0.9345831754386338,0.7777777777777779
178,202,rectangle,high,medium,0.9922457052352037,0.6836232176660955,0.9899346869564845,0.9578505720339021,0.6666666666666667
178,210,rectangle,high,medium,0.9939971051361287,0.6366506948838182,0.993033600397474,0.9231683819950343,0.7027027027027026
178,147,rectangle,high,medium,0.9927861317163605,0.7540254262064944,0.9924517132485586,0.9478514867171268,0.7391304347826088
178,212,rectangle,high,medium,0.9930049011781483,0.6512920894495676,0.9914960935599656,0.939334921865732,0.7241379310344828
178,169,rectangle,high,medium,0.9905282201032086,0.7007325153803861,0.9871663638049334,0.9323904715768729,0.6111111111111112
178,142,rectangle,high,medium,0.9929731148150047,0.7338298221659758,0.9914948752034908,0.9415940948227969,0.676470588235294
178,135,rectangle,high,medium,0.9913924546472955,0.6994737518478583,0.9877463618700388,0.9317990967716169,0.7609523809523808
178,214,rectangle,high,medium,0.9908241285151932,0.7283785316546423,0.9892679329307558,0.9267272713525427,0.7272727272727273
178,207,rectangle,high,medium,0.9923673494148022,0.685786367194744,0.9897342447584558,0.9461236251675914,0.571969696969697
178,192,rectangle,high,medium,0.9930836269532742,0.7280135922002833,0.9919173166733969,0.916057135892873,0.6026315789473684
178,215,rectangle,high,medium,0.9920448128946585,0.6817602345107734,0.9895813839154395,0.930089696421133,0.7407407407407407
178,206,rectangle,high,medium,0.9935010828973605,0.696446183099346,0.993034330923358,0.9184347003068081,0.7000000000000001
178,151,rectangle,high,medium,0.9941277802995016,0.6844602963036934,0.9941554938204109,0.9450917198255036,0.7272727272727273
178,194,rectangle,high,medium,0.9914209228596462,0.6377179373541911,0.9893922844364428,0.8989702883132553,0.7
178,168,rectangle,high,medium,0.9923866315932403,0.6969102063008086,0.9892832582813025,0.9158470503645932,0.7407407407407407
